date,value
29-7-2024,600.026
30-7-2024,585.207
31-7-2024,598.473
1-8-2024,598.681
2-8-2024,595.253
3-8-2024,587.381
4-8-2024,587.383
5-8-2024,593.468
6-8-2024,584.173
7-8-2024,587.33
8-8-2024,615.244
9-8-2024,603.487
10-8-2024,599.853
11-8-2024,585.551
12-8-2024,584.517
13-8-2024,604.953
14-8-2024,592.874
15-8-2024,605.838
16-8-2024,616.237
17-8-2024,616.952
18-8-2024,620.963
19-8-2024,597.017
20-8-2024,584.862
21-8-2024,590.496
22-8-2024,590.314
23-8-2024,586.585
24-8-2024,587.142
25-8-2024,590.075
26-8-2024,586.585
27-8-2024,589.17
28-8-2024,600.135
29-8-2024,595.243
30-8-2024,603.234
31-8-2024,593.478
1-9-2024,600.11
2-9-2024,594.512
3-9-2024,589.964
4-9-2024,600.125
5-9-2024,592.508
6-9-2024,621.812
7-9-2024,589.342
8-9-2024,614.833
9-9-2024,624.029
10-9-2024,630.44
11-9-2024,630.406
12-9-2024,588.677
13-9-2024,601.38
14-9-2024,596.111
15-9-2024,596.598
16-9-2024,613.528
17-9-2024,587.259
18-9-2024,598.828
19-9-2024,615.018
20-9-2024,596.499
21-9-2024,601.145
22-9-2024,585.686
23-9-2024,589.864
24-9-2024,585.551
25-9-2024,594.02
26-9-2024,590.871
27-9-2024,598.899
28-9-2024,622.463
29-9-2024,618.186
30-9-2024,589.581
1-10-2024,604.219
2-10-2024,588.998
3-10-2024,596.316
4-10-2024,605.074
5-10-2024,588.653
6-10-2024,590.721
7-10-2024,590.721
8-10-2024,585.551
9-10-2024,593.906
10-10-2024,591.066
11-10-2024,594.103
12-10-2024,591.755
13-10-2024,594.354
14-10-2024,610.249
15-10-2024,604.387
16-10-2024,613.468
17-10-2024,603.877
18-10-2024,593.453
19-10-2024,594.331
20-10-2024,590.862
21-10-2024,609.264
22-10-2024,607.84
23-10-2024,595.546
24-10-2024,602.815
25-10-2024,583.545
26-10-2024,597.979
27-10-2024,584.69
28-10-2024,611.199
29-10-2024,590.822
30-10-2024,594.857
31-10-2024,593.354
1-11-2024,592.1
2-11-2024,581.243
3-11-2024,584
4-11-2024,637.248
5-11-2024,600.491
6-11-2024,586.094
7-11-2024,581.76
8-11-2024,589.738
9-11-2024,588.089
10-11-2024,586.883
11-11-2024,582.794
12-11-2024,584.862
13-11-2024,596.235
14-11-2024,621.388
15-11-2024,601.463
16-11-2024,619.29
17-11-2024,623.895
18-11-2024,633.263
19-11-2024,634.006
20-11-2024,629.621
21-11-2024,614.209
22-11-2024,620.705
23-11-2024,651.983
24-11-2024,631.493
25-11-2024,606.61
26-11-2024,636.18
27-11-2024,631.477
28-11-2024,605.885
29-11-2024,651.368
30-11-2024,656.425
1-12-2024,650.734
2-12-2024,649.977
3-12-2024,644.572
4-12-2024,653.691
5-12-2024,637.538
6-12-2024,638.66
7-12-2024,646.524
8-12-2024,613.95
9-12-2024,624.907
10-12-2024,631.588
11-12-2024,649.977
12-12-2024,621.935
13-12-2024,642.868
14-12-2024,655.151
15-12-2024,676.944
16-12-2024,674.987
17-12-2024,675.371
18-12-2024,666.529
19-12-2024,676.55
20-12-2024,670.75
21-12-2024,675.291
22-12-2024,646.198
23-12-2024,642.268
24-12-2024,670.261
25-12-2024,668.768
26-12-2024,650.345
